fixed_T_ms,fixed_T2_ms2,phase_rad,upper_probability,lower_probability
10.0,100.0,4.038322203672788,27.228779289339123,31.888227627527137
10.0,100.0,4.0488113522537565,27.14569758063747,31.803745402243493
10.0,100.0,4.059300500834724,27.063378792411783,31.720660034497158
10.0,100.0,4.069789649415693,26.98183198147627,31.638980665442375
10.0,100.0,4.0802787979966615,26.901066119711338,31.55871628154376
10.0,100.0,4.090767946577629,26.821090093076407,31.479875713587507
10.0,100.0,4.101257095158598,26.741912700632177,31.40246763570977
10.0,100.0,4.111746243739566,26.66354265357272,31.326500564442448
10.0,100.0,4.122235392320534,26.585988574266974,31.251982857776134
10.0,100.0,4.132724540901503,26.50925899531002,31.17892271424046
10.0,100.0,4.1432136894824705,26.433362358584482,31.10732817200225
10.0,100.0,4.153702838063439,26.35830701433165,31.03720710798107
10.0,100.0,4.164191986644408,26.284101220232703,30.968567236982533
10.0,100.0,4.174681135225375,26.210753140500355,30.901416110849638
10.0,100.0,4.185170283806344,26.138270844980518,30.83576111763185
10.0,100.0,4.195659432387313,26.066662308264394,30.771609480772184
10.0,100.0,4.20614858096828,25.995935408811242,30.708968258312602
10.0,100.0,4.216637729549249,25.926097928081496,30.647844342117423
10.0,100.0,4.227126878130217,25.857157549680593,30.588244457115003
10.0,100.0,4.237616026711185,25.789121858513724,30.53017516055796
10.0,100.0,4.248105175292154,25.721998339951284,30.47364284130171
10.0,100.0,4.258594323873122,25.655794379005258,30.41865371910147
10.0,100.0,4.26908347245409,25.590517259516815,30.365213843928075
10.0,100.0,4.279572621035059,25.52617416335492,30.313329095302294
10.0,100.0,4.290061769616027,25.46277216962605,30.26300518164792
10.0,100.0,4.300550918196995,25.400318253895513,30.214247639663803
10.0,100.0,4.311040066777963,25.338819287419913,30.16706183371467
10.0,100.0,4.3215292153589315,25.27828203639109,30.121452955240855
10.0,100.0,4.3320183639399,25.218713161191836,30.077426022187247
10.0,100.0,4.342507512520868,25.160119215663045,30.034985878451153
10.0,100.0,4.3529966611018365,25.102506646382594,29.99413719334933
10.0,100.0,4.363485809682805,25.045881791956184,29.954884461104342
10.0,100.0,4.373974958263773,24.99025088231993,29.91723200035004
10.0,100.0,4.384464106844741,24.93562003805485,29.881183953656432
10.0,100.0,4.39495325542571,24.881995269713606,29.846744287073925
10.0,100.0,4.405442404006678,24.829382477159143,29.813916789696982
10.0,100.0,4.415931552587646,24.777787448915532,29.7827050732472
10.0,100.0,4.426420701168614,24.727215861531242,29.75311257167601
10.0,100.0,4.436909849749583,24.677673278954444,29.725142540786784
10.0,100.0,4.447398998330551,24.629165151920986,29.698798057876722
10.0,100.0,4.457888146911519,24.58169681735465,29.674082021398213
10.0,100.0,4.468377295492488,24.535273497779922,29.650997150639963
10.0,100.0,4.478866444073456,24.489900300747504,29.62954598542784
10.0,100.0,4.489355592654424,24.445582218272314,29.6097308858454
10.0,100.0,4.499844741235393,24.402324126284242,29.591554031974265
10.0,100.0,4.51033388981636,24.360130784091766,29.575017423654238
10.0,100.0,4.520823038397329,24.319006833858232,29.560122880263286
10.0,100.0,4.5313121869782975,24.27895680009121,29.546872040517385
10.0,100.0,4.541801335559265,24.239985089144653,29.535266362290223
10.0,100.0,4.552290484140234,24.20209598873408,29.52530712245277
10.0,100.0,4.5627796327212025,24.165293667464912,29.51699541673284
10.0,100.0,4.57326878130217,24.129582174373777,29.51033215959452
10.0,100.0,4.583757929883139,24.094965438483023,29.505318084137535
10.0,100.0,4.5942470784641065,24.06144726836849,29.501953742016646
10.0,100.0,4.604736227045075,24.029031351740475,29.500239503380904
10.0,100.0,4.615225375626044,23.99772125503794,29.50017555683295
10.0,100.0,4.6257145242070115,23.96752042303623,29.501761909408255
10.0,100.0,4.63620367278798,23.938432178468005,29.50499838657437
10.0,100.0,4.646692821368949,23.910459721657688,29.509884632250092
10.0,100.0,4.657181969949916,23.883606130169355,29.51642010884467
10.0,100.0,4.667671118530885,23.857874358468152,29.524604097316928
