Parameter,atoms_UP_Fit,atoms_UP_Fit_Std,atoms_DW_Fit,atoms_DW_Fit_Std,atoms_UP_Raw,atoms_UP_Raw_Std,atoms_DW_Raw,atoms_DW_Raw_Std,amp_UP_Fit,amp_UP_Fit_Std,amp_DW_Fit,amp_DW_Fit_Std,amp_UP_Raw,amp_UP_Raw_Std,amp_DW_Raw,amp_DW_Raw_Std,sigma_UP_Fit,sigma_UP_Fit_Std,sigma_DW_Fit,sigma_DW_Fit_Std,sigma_UP_Raw,sigma_UP_Raw_Std,sigma_DW_Raw,sigma_DW_Raw_Std,temp_UP_Fit,temp_UP_Fit_Std,temp_DW_Fit,temp_DW_Fit_Std,temp_UP_Raw,temp_UP_Raw_Std,temp_DW_Raw,temp_DW_Raw_Std,arrival_UP_Fit,arrival_UP_Fit_Std,arrival_DW_Fit,arrival_DW_Fit_Std,arrival_UP_Raw,arrival_UP_Raw_Std,arrival_DW_Raw,arrival_DW_Raw_Std,prob_UP_Fit,prob_UP_Fit_Std,prob_DW_Fit,prob_DW_Fit_Std,prob_UP_Raw,prob_UP_Raw_Std,prob_DW_Raw,prob_DW_Raw_Std
8395,244434.4058,0.0000,751084.4642,0.0000,238712.6518,0.0000,735068.2287,0.0000,0.0045,0.0000,0.0066,0.0000,0.0045,0.0000,0.0064,0.0000,2.9211,0.0000,6.1198,0.0000,3.6736,0.0000,6.5680,0.0000,1.7960,0.0000,8.0036,0.0000,2.8351,0.0000,9.2055,0.0000,0.7984,0.0000,0.8035,0.0000,0.7977,0.0000,0.8030,0.0000,24.5535,0.0000,75.4465,0.0000,24.5140,0.0000,75.4860,0.0000
8396,244559.0331,0.0000,783296.0514,0.0000,244626.5246,0.0000,771015.0486,0.0000,0.0044,0.0000,0.0069,0.0000,0.0045,0.0000,0.0068,0.0000,2.9890,0.0000,6.1048,0.0000,3.0614,0.0000,6.8463,0.0000,1.8805,0.0000,7.9636,0.0000,1.9727,0.0000,9.9906,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8026,0.0000,23.7931,0.0000,76.2069,0.0000,24.0859,0.0000,75.9141,0.0000
8397,244190.3951,0.0000,763303.8954,0.0000,243439.6198,0.0000,746106.9801,0.0000,0.0045,0.0000,0.0067,0.0000,0.0045,0.0000,0.0065,0.0000,2.9181,0.0000,6.1265,0.0000,3.6180,0.0000,6.9576,0.0000,1.7925,0.0000,8.0222,0.0000,2.7509,0.0000,10.3202,0.0000,0.7984,0.0000,0.8036,0.0000,0.7978,0.0000,0.8027,0.0000,24.2374,0.0000,75.7626,0.0000,24.6011,0.0000,75.3989,0.0000
8398,229748.8920,0.0000,715670.1174,0.0000,216074.0412,0.0000,704889.1005,0.0000,0.0044,0.0000,0.0063,0.0000,0.0044,0.0000,0.0061,0.0000,2.8080,0.0000,6.1089,0.0000,3.0057,0.0000,6.8463,0.0000,1.6597,0.0000,7.9759,0.0000,1.9020,0.0000,10.0002,0.0000,0.7984,0.0000,0.8036,0.0000,0.7984,0.0000,0.8030,0.0000,24.3013,0.0000,75.6987,0.0000,23.4617,0.0000,76.5383,0.0000
8399,233342.6062,0.0000,755557.5056,0.0000,226715.0872,0.0000,739613.1435,0.0000,0.0044,0.0000,0.0067,0.0000,0.0045,0.0000,0.0064,0.0000,2.8519,0.0000,6.0643,0.0000,3.2840,0.0000,6.4010,0.0000,1.7125,0.0000,7.8610,0.0000,2.2692,0.0000,8.7534,0.0000,0.7985,0.0000,0.8036,0.0000,0.7982,0.0000,0.8034,0.0000,23.5962,0.0000,76.4038,0.0000,23.4615,0.0000,76.5385,0.0000
8400,239013.9031,0.0000,739664.9926,0.0000,231438.8004,0.0000,722131.3382,0.0000,0.0044,0.0000,0.0065,0.0000,0.0045,0.0000,0.0062,0.0000,2.9212,0.0000,6.1195,0.0000,3.2283,0.0000,6.7350,0.0000,1.7966,0.0000,8.0046,0.0000,2.1929,0.0000,9.6795,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8030,0.0000,24.4221,0.0000,75.5779,0.0000,24.2708,0.0000,75.7292,0.0000
8401,244095.6174,0.0000,717818.9173,0.0000,232722.5357,0.0000,703207.5740,0.0000,0.0046,0.0000,0.0063,0.0000,0.0045,0.0000,0.0061,0.0000,2.8536,0.0000,6.1273,0.0000,2.7831,0.0000,6.8463,0.0000,1.7144,0.0000,8.0240,0.0000,1.6319,0.0000,9.9983,0.0000,0.7984,0.0000,0.8036,0.0000,0.7987,0.0000,0.8029,0.0000,25.3760,0.0000,74.6240,0.0000,24.8654,0.0000,75.1346,0.0000
8402,240085.4766,0.0000,744095.8185,0.0000,228111.1246,0.0000,727318.6744,0.0000,0.0045,0.0000,0.0066,0.0000,0.0044,0.0000,0.0064,0.0000,2.8691,0.0000,6.0628,0.0000,2.9500,0.0000,6.0671,0.0000,1.7329,0.0000,7.8553,0.0000,1.8336,0.0000,7.8698,0.0000,0.7984,0.0000,0.8035,0.0000,0.7987,0.0000,0.8037,0.0000,24.3944,0.0000,75.6056,0.0000,23.8752,0.0000,76.1248,0.0000
8403,238543.4230,0.0000,744741.9948,0.0000,233659.2204,0.0000,734469.3964,0.0000,0.0045,0.0000,0.0066,0.0000,0.0046,0.0000,0.0064,0.0000,2.8507,0.0000,6.0681,0.0000,2.6717,0.0000,6.1784,0.0000,1.7106,0.0000,7.8695,0.0000,1.5045,0.0000,8.1597,0.0000,0.7984,0.0000,0.8035,0.0000,0.7988,0.0000,0.8036,0.0000,24.2598,0.0000,75.7402,0.0000,24.1351,0.0000,75.8649,0.0000
8404,245426.9333,0.0000,763172.2037,0.0000,241819.0048,0.0000,753442.1960,0.0000,0.0045,0.0000,0.0067,0.0000,0.0045,0.0000,0.0066,0.0000,2.9329,0.0000,6.1255,0.0000,2.8387,0.0000,6.4010,0.0000,1.8107,0.0000,8.0176,0.0000,1.6975,0.0000,8.7500,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8033,0.0000,24.3334,0.0000,75.6666,0.0000,24.2970,0.0000,75.7030,0.0000
8405,245049.4532,0.0000,782033.7453,0.0000,242396.2553,0.0000,764004.5074,0.0000,0.0045,0.0000,0.0069,0.0000,0.0045,0.0000,0.0066,0.0000,2.9284,0.0000,6.0949,0.0000,2.5604,0.0000,6.2340,0.0000,1.8052,0.0000,7.9380,0.0000,1.3823,0.0000,8.3042,0.0000,0.7984,0.0000,0.8035,0.0000,0.7990,0.0000,0.8035,0.0000,23.8588,0.0000,76.1412,0.0000,24.0855,0.0000,75.9145,0.0000
8406,243388.3231,0.0000,732787.0201,0.0000,238922.5437,0.0000,722293.0114,0.0000,0.0045,0.0000,0.0064,0.0000,0.0045,0.0000,0.0061,0.0000,2.9086,0.0000,6.1573,0.0000,2.9500,0.0000,7.1246,0.0000,1.7809,0.0000,8.1013,0.0000,1.8325,0.0000,10.8173,0.0000,0.7984,0.0000,0.8035,0.0000,0.7985,0.0000,0.8026,0.0000,24.9328,0.0000,75.0672,0.0000,24.8563,0.0000,75.1437,0.0000
8407,229190.3862,0.0000,718960.7466,0.0000,211968.6935,0.0000,710052.1250,0.0000,0.0044,0.0000,0.0064,0.0000,0.0044,0.0000,0.0062,0.0000,2.8011,0.0000,6.0411,0.0000,3.1727,0.0000,6.9020,0.0000,1.6519,0.0000,7.7992,0.0000,2.1183,0.0000,10.1576,0.0000,0.7984,0.0000,0.8035,0.0000,0.7983,0.0000,0.8028,0.0000,24.1723,0.0000,75.8277,0.0000,22.9896,0.0000,77.0104,0.0000
8408,229409.0939,0.0000,741131.7529,0.0000,215420.9496,0.0000,727686.9565,0.0000,0.0043,0.0000,0.0066,0.0000,0.0043,0.0000,0.0064,0.0000,2.8690,0.0000,6.0387,0.0000,3.6180,0.0000,6.9576,0.0000,1.7327,0.0000,7.7916,0.0000,2.7520,0.0000,10.3162,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8026,0.0000,23.6372,0.0000,76.3628,0.0000,22.8416,0.0000,77.1584,0.0000
8409,234582.1029,0.0000,754738.9486,0.0000,227611.5912,0.0000,734897.9088,0.0000,0.0044,0.0000,0.0067,0.0000,0.0043,0.0000,0.0065,0.0000,2.8670,0.0000,6.0578,0.0000,3.1170,0.0000,6.9576,0.0000,1.7306,0.0000,7.8432,0.0000,2.0451,0.0000,10.3202,0.0000,0.7984,0.0000,0.8036,0.0000,0.7984,0.0000,0.8027,0.0000,23.7114,0.0000,76.2886,0.0000,23.6477,0.0000,76.3523,0.0000
8410,237163.8758,0.0000,719415.1323,0.0000,224305.0869,0.0000,700779.0016,0.0000,0.0045,0.0000,0.0064,0.0000,0.0045,0.0000,0.0061,0.0000,2.8342,0.0000,6.0449,0.0000,3.0614,0.0000,6.7907,0.0000,1.6911,0.0000,7.8094,0.0000,1.9738,0.0000,9.8383,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8030,0.0000,24.7929,0.0000,75.2071,0.0000,24.2470,0.0000,75.7530,0.0000
8411,248043.9485,0.0000,736850.6323,0.0000,239545.2658,0.0000,726378.1328,0.0000,0.0046,0.0000,0.0065,0.0000,0.0046,0.0000,0.0063,0.0000,2.8998,0.0000,6.0962,0.0000,3.5623,0.0000,6.5124,0.0000,1.7699,0.0000,7.9415,0.0000,2.6659,0.0000,9.0536,0.0000,0.7984,0.0000,0.8035,0.0000,0.7977,0.0000,0.8032,0.0000,25.1848,0.0000,74.8152,0.0000,24.7996,0.0000,75.2004,0.0000
8412,242644.9107,0.0000,735314.1091,0.0000,236564.8484,0.0000,715471.3351,0.0000,0.0045,0.0000,0.0064,0.0000,0.0044,0.0000,0.0061,0.0000,2.8997,0.0000,6.1785,0.0000,2.6717,0.0000,6.5680,0.0000,1.7696,0.0000,8.1574,0.0000,1.5045,0.0000,9.2090,0.0000,0.7983,0.0000,0.8035,0.0000,0.7988,0.0000,0.8032,0.0000,24.8114,0.0000,75.1886,0.0000,24.8483,0.0000,75.1517,0.0000
8413,242953.3902,0.0000,762292.8467,0.0000,240059.3492,0.0000,752518.3950,0.0000,0.0044,0.0000,0.0067,0.0000,0.0043,0.0000,0.0065,0.0000,2.9694,0.0000,6.1184,0.0000,2.9500,0.0000,6.0114,0.0000,1.8563,0.0000,8.0018,0.0000,1.8329,0.0000,7.7275,0.0000,0.7984,0.0000,0.8036,0.0000,0.7986,0.0000,0.8037,0.0000,24.1685,0.0000,75.8315,0.0000,24.1854,0.0000,75.8146,0.0000
8414,245864.8304,0.0000,757247.3789,0.0000,243857.4144,0.0000,739791.0288,0.0000,0.0045,0.0000,0.0066,0.0000,0.0046,0.0000,0.0063,0.0000,2.9382,0.0000,6.1700,0.0000,2.8944,0.0000,6.4567,0.0000,1.8171,0.0000,8.1356,0.0000,1.7644,0.0000,8.9029,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8033,0.0000,24.5102,0.0000,75.4898,0.0000,24.7911,0.0000,75.2089,0.0000
8415,234919.1210,0.0000,720720.0928,0.0000,222892.3448,0.0000,711613.9814,0.0000,0.0044,0.0000,0.0064,0.0000,0.0043,0.0000,0.0062,0.0000,2.8712,0.0000,6.0559,0.0000,3.3953,0.0000,7.0133,0.0000,1.7353,0.0000,7.8372,0.0000,2.4256,0.0000,10.4799,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8025,0.0000,24.5824,0.0000,75.4176,0.0000,23.8513,0.0000,76.1487,0.0000
8416,238196.8208,0.0000,765920.7581,0.0000,229380.6825,0.0000,748923.2217,0.0000,0.0045,0.0000,0.0068,0.0000,0.0045,0.0000,0.0065,0.0000,2.8465,0.0000,6.0571,0.0000,3.4510,0.0000,6.5680,0.0000,1.7056,0.0000,7.8419,0.0000,2.5029,0.0000,9.2072,0.0000,0.7984,0.0000,0.8036,0.0000,0.7978,0.0000,0.8031,0.0000,23.7220,0.0000,76.2780,0.0000,23.4468,0.0000,76.5532,0.0000
8417,231581.5046,0.0000,756560.9543,0.0000,221444.7143,0.0000,739022.4478,0.0000,0.0044,0.0000,0.0067,0.0000,0.0044,0.0000,0.0065,0.0000,2.8304,0.0000,6.0724,0.0000,2.7274,0.0000,6.4567,0.0000,1.6865,0.0000,7.8823,0.0000,1.5682,0.0000,8.9046,0.0000,0.7984,0.0000,0.8036,0.0000,0.7989,0.0000,0.8033,0.0000,23.4360,0.0000,76.5640,0.0000,23.0559,0.0000,76.9441,0.0000
8418,248287.1372,0.0000,735411.6631,0.0000,237630.4499,0.0000,722580.7527,0.0000,0.0046,0.0000,0.0065,0.0000,0.0045,0.0000,0.0064,0.0000,2.9026,0.0000,6.0843,0.0000,3.1170,0.0000,6.5124,0.0000,1.7739,0.0000,7.9112,0.0000,2.0463,0.0000,9.0570,0.0000,0.7985,0.0000,0.8035,0.0000,0.7986,0.0000,0.8033,0.0000,25.2402,0.0000,74.7598,0.0000,24.7477,0.0000,75.2523,0.0000
8419,238738.2299,0.0000,735670.8105,0.0000,232166.1203,0.0000,726414.0280,0.0000,0.0045,0.0000,0.0065,0.0000,0.0045,0.0000,0.0063,0.0000,2.8530,0.0000,6.0864,0.0000,3.3953,0.0000,6.3454,0.0000,1.7135,0.0000,7.9164,0.0000,2.4242,0.0000,8.6034,0.0000,0.7984,0.0000,0.8035,0.0000,0.7980,0.0000,0.8035,0.0000,24.5008,0.0000,75.4992,0.0000,24.2198,0.0000,75.7802,0.0000
8420,238800.4877,0.0000,726855.6087,0.0000,229848.8215,0.0000,715806.8062,0.0000,0.0045,0.0000,0.0064,0.0000,0.0045,0.0000,0.0062,0.0000,2.8537,0.0000,6.1074,0.0000,2.9500,0.0000,6.4567,0.0000,1.7144,0.0000,7.9722,0.0000,1.8329,0.0000,8.9063,0.0000,0.7984,0.0000,0.8036,0.0000,0.7986,0.0000,0.8034,0.0000,24.7294,0.0000,75.2706,0.0000,24.3058,0.0000,75.6942,0.0000
8421,248258.7455,0.0000,788509.7995,0.0000,244704.3409,0.0000,769597.0545,0.0000,0.0045,0.0000,0.0070,0.0000,0.0044,0.0000,0.0068,0.0000,2.9668,0.0000,6.0576,0.0000,3.0057,0.0000,6.2897,0.0000,1.8526,0.0000,7.8413,0.0000,1.9027,0.0000,8.4483,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8033,0.0000,23.9454,0.0000,76.0546,0.0000,24.1254,0.0000,75.8746,0.0000
8422,245060.5919,0.0000,776093.3802,0.0000,246076.9767,0.0000,758770.8288,0.0000,0.0044,0.0000,0.0068,0.0000,0.0044,0.0000,0.0066,0.0000,2.9951,0.0000,6.1376,0.0000,3.3953,0.0000,6.2340,0.0000,1.8882,0.0000,8.0517,0.0000,2.4251,0.0000,8.3058,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8035,0.0000,23.9984,0.0000,76.0016,0.0000,24.4890,0.0000,75.5110,0.0000
8423,235229.1384,0.0000,734745.5914,0.0000,227054.7206,0.0000,722683.2822,0.0000,0.0044,0.0000,0.0064,0.0000,0.0044,0.0000,0.0062,0.0000,2.8749,0.0000,6.1737,0.0000,3.7850,0.0000,6.9020,0.0000,1.7397,0.0000,8.1467,0.0000,3.0084,0.0000,10.1635,0.0000,0.7984,0.0000,0.8036,0.0000,0.7976,0.0000,0.8030,0.0000,24.2511,0.0000,75.7489,0.0000,23.9071,0.0000,76.0929,0.0000
8424,232270.9230,0.0000,752608.4578,0.0000,219403.2887,0.0000,735039.1043,0.0000,0.0044,0.0000,0.0067,0.0000,0.0044,0.0000,0.0064,0.0000,2.8388,0.0000,6.0407,0.0000,3.2840,0.0000,6.8463,0.0000,1.6965,0.0000,7.7998,0.0000,2.2692,0.0000,9.9945,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8028,0.0000,23.5837,0.0000,76.4163,0.0000,22.9876,0.0000,77.0124,0.0000
8425,226146.5327,0.0000,743422.3959,0.0000,213387.9432,0.0000,729789.1751,0.0000,0.0043,0.0000,0.0066,0.0000,0.0042,0.0000,0.0063,0.0000,2.8282,0.0000,6.0574,0.0000,3.5067,0.0000,6.6237,0.0000,1.6837,0.0000,7.8408,0.0000,2.5848,0.0000,9.3621,0.0000,0.7984,0.0000,0.8035,0.0000,0.7979,0.0000,0.8030,0.0000,23.3244,0.0000,76.6756,0.0000,22.6244,0.0000,77.3756,0.0000
8426,240216.2683,0.0000,795187.4294,0.0000,235074.0901,0.0000,780715.7399,0.0000,0.0045,0.0000,0.0071,0.0000,0.0045,0.0000,0.0070,0.0000,2.8707,0.0000,6.0229,0.0000,3.5623,0.0000,6.4567,0.0000,1.7347,0.0000,7.7520,0.0000,2.6669,0.0000,8.8978,0.0000,0.7984,0.0000,0.8035,0.0000,0.7978,0.0000,0.8031,0.0000,23.2003,0.0000,76.7997,0.0000,23.1420,0.0000,76.8580,0.0000
8427,240637.2564,0.0000,744939.8365,0.0000,226357.5426,0.0000,727043.2329,0.0000,0.0046,0.0000,0.0066,0.0000,0.0045,0.0000,0.0063,0.0000,2.8132,0.0000,6.0697,0.0000,3.5623,0.0000,6.9020,0.0000,1.6659,0.0000,7.8731,0.0000,2.6669,0.0000,10.1596,0.0000,0.7984,0.0000,0.8035,0.0000,0.7978,0.0000,0.8028,0.0000,24.4159,0.0000,75.5841,0.0000,23.7421,0.0000,76.2579,0.0000
8428,242587.9841,0.0000,729551.4560,0.0000,226654.3355,0.0000,710179.3827,0.0000,0.0046,0.0000,0.0064,0.0000,0.0045,0.0000,0.0061,0.0000,2.8360,0.0000,6.1301,0.0000,3.2283,0.0000,6.8463,0.0000,1.6929,0.0000,8.0304,0.0000,2.1929,0.0000,10.0002,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8030,0.0000,24.9540,0.0000,75.0460,0.0000,24.1937,0.0000,75.8063,0.0000
8429,251567.6170,0.0000,758234.6234,0.0000,253137.6407,0.0000,737406.3773,0.0000,0.0045,0.0000,0.0066,0.0000,0.0046,0.0000,0.0063,0.0000,3.0063,0.0000,6.1780,0.0000,3.3397,0.0000,6.6237,0.0000,1.9028,0.0000,8.1589,0.0000,2.3463,0.0000,9.3675,0.0000,0.7984,0.0000,0.8036,0.0000,0.7982,0.0000,0.8032,0.0000,24.9126,0.0000,75.0874,0.0000,25.5554,0.0000,74.4446,0.0000
8430,252119.6479,0.0000,785634.4868,0.0000,251643.8053,0.0000,773063.5259,0.0000,0.0046,0.0000,0.0069,0.0000,0.0045,0.0000,0.0067,0.0000,2.9474,0.0000,6.1230,0.0000,3.1170,0.0000,6.6793,0.0000,1.8286,0.0000,8.0114,0.0000,2.0451,0.0000,9.5183,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8030,0.0000,24.2947,0.0000,75.7053,0.0000,24.5576,0.0000,75.4424,0.0000
8431,249537.3822,0.0000,754631.3772,0.0000,241569.0311,0.0000,740401.5270,0.0000,0.0046,0.0000,0.0066,0.0000,0.0045,0.0000,0.0065,0.0000,2.9172,0.0000,6.1487,0.0000,2.5604,0.0000,6.2897,0.0000,1.7913,0.0000,8.0793,0.0000,1.3826,0.0000,8.4516,0.0000,0.7984,0.0000,0.8035,0.0000,0.7990,0.0000,0.8034,0.0000,24.8501,0.0000,75.1499,0.0000,24.6004,0.0000,75.3996,0.0000
8432,231481.1928,0.0000,737479.4033,0.0000,221953.7077,0.0000,725398.4178,0.0000,0.0044,0.0000,0.0065,0.0000,0.0044,0.0000,0.0063,0.0000,2.8291,0.0000,6.1014,0.0000,2.8387,0.0000,6.4567,0.0000,1.6847,0.0000,7.9552,0.0000,1.6972,0.0000,8.9012,0.0000,0.7984,0.0000,0.8035,0.0000,0.7986,0.0000,0.8032,0.0000,23.8896,0.0000,76.1104,0.0000,23.4288,0.0000,76.5712,0.0000
8433,230676.3928,0.0000,757224.2721,0.0000,218998.0242,0.0000,740999.0004,0.0000,0.0043,0.0000,0.0067,0.0000,0.0043,0.0000,0.0065,0.0000,2.8849,0.0000,6.0777,0.0000,3.5067,0.0000,6.2897,0.0000,1.7520,0.0000,7.8956,0.0000,2.5858,0.0000,8.4532,0.0000,0.7984,0.0000,0.8036,0.0000,0.7980,0.0000,0.8035,0.0000,23.3502,0.0000,76.6498,0.0000,22.8124,0.0000,77.1876,0.0000
8434,232738.1824,0.0000,774864.3398,0.0000,223906.1459,0.0000,757343.9094,0.0000,0.0043,0.0000,0.0069,0.0000,0.0043,0.0000,0.0067,0.0000,2.9107,0.0000,6.0390,0.0000,3.3397,0.0000,6.5680,0.0000,1.7835,0.0000,7.7948,0.0000,2.3472,0.0000,9.2037,0.0000,0.7984,0.0000,0.8036,0.0000,0.7983,0.0000,0.8030,0.0000,23.0982,0.0000,76.9018,0.0000,22.8185,0.0000,77.1815,0.0000
8435,229872.9317,0.0000,728711.0585,0.0000,214568.0465,0.0000,716657.1567,0.0000,0.0044,0.0000,0.0065,0.0000,0.0044,0.0000,0.0063,0.0000,2.8095,0.0000,6.0288,0.0000,3.2840,0.0000,5.8444,0.0000,1.6614,0.0000,7.7673,0.0000,2.2692,0.0000,7.3056,0.0000,0.7984,0.0000,0.8035,0.0000,0.7982,0.0000,0.8038,0.0000,23.9805,0.0000,76.0195,0.0000,23.0415,0.0000,76.9585,0.0000
8436,235186.4356,0.0000,733721.7657,0.0000,225620.1912,0.0000,723408.5830,0.0000,0.0045,0.0000,0.0065,0.0000,0.0044,0.0000,0.0063,0.0000,2.8105,0.0000,6.0703,0.0000,3.7293,0.0000,6.7907,0.0000,1.6628,0.0000,7.8761,0.0000,2.9205,0.0000,9.8364,0.0000,0.7984,0.0000,0.8036,0.0000,0.7976,0.0000,0.8029,0.0000,24.2733,0.0000,75.7267,0.0000,23.7738,0.0000,76.2262,0.0000
8437,247306.2560,0.0000,734230.8669,0.0000,237709.9572,0.0000,722634.7168,0.0000,0.0046,0.0000,0.0064,0.0000,0.0046,0.0000,0.0062,0.0000,2.8911,0.0000,6.1694,0.0000,2.5048,0.0000,6.9576,0.0000,1.7595,0.0000,8.1337,0.0000,1.3234,0.0000,10.3182,0.0000,0.7984,0.0000,0.8035,0.0000,0.7991,0.0000,0.8026,0.0000,25.1958,0.0000,74.8042,0.0000,24.7526,0.0000,75.2474,0.0000
8438,250106.5656,0.0000,775100.7504,0.0000,249276.8094,0.0000,760703.6276,0.0000,0.0045,0.0000,0.0068,0.0000,0.0045,0.0000,0.0066,0.0000,2.9888,0.0000,6.1297,0.0000,3.5067,0.0000,6.4567,0.0000,1.8805,0.0000,8.0299,0.0000,2.5848,0.0000,8.9029,0.0000,0.7984,0.0000,0.8035,0.0000,0.7979,0.0000,0.8033,0.0000,24.3957,0.0000,75.6043,0.0000,24.6814,0.0000,75.3186,0.0000
8439,248338.4088,0.0000,760095.2018,0.0000,249031.5696,0.0000,751732.0072,0.0000,0.0045,0.0000,0.0067,0.0000,0.0045,0.0000,0.0066,0.0000,2.9677,0.0000,6.1008,0.0000,3.3953,0.0000,6.5680,0.0000,1.8540,0.0000,7.9540,0.0000,2.4247,0.0000,9.2055,0.0000,0.7984,0.0000,0.8035,0.0000,0.7981,0.0000,0.8030,0.0000,24.6262,0.0000,75.3738,0.0000,24.8842,0.0000,75.1158,0.0000
8440,233331.3968,0.0000,763368.7511,0.0000,224628.0050,0.0000,751214.7193,0.0000,0.0044,0.0000,0.0068,0.0000,0.0045,0.0000,0.0066,0.0000,2.8518,0.0000,6.0369,0.0000,3.0057,0.0000,6.3454,0.0000,1.7119,0.0000,7.7886,0.0000,1.9020,0.0000,8.6002,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8033,0.0000,23.4104,0.0000,76.5896,0.0000,23.0189,0.0000,76.9811,0.0000
8441,224990.4593,0.0000,744657.9244,0.0000,215651.5648,0.0000,731706.1551,0.0000,0.0043,0.0000,0.0066,0.0000,0.0044,0.0000,0.0064,0.0000,2.8138,0.0000,6.0674,0.0000,2.6161,0.0000,6.2340,0.0000,1.6666,0.0000,7.8682,0.0000,1.4425,0.0000,8.3026,0.0000,0.7984,0.0000,0.8036,0.0000,0.7988,0.0000,0.8034,0.0000,23.2033,0.0000,76.7967,0.0000,22.7635,0.0000,77.2365,0.0000
8442,230885.6502,0.0000,755366.0106,0.0000,215373.4074,0.0000,736664.3622,0.0000,0.0043,0.0000,0.0067,0.0000,0.0042,0.0000,0.0065,0.0000,2.8875,0.0000,6.0628,0.0000,3.0614,0.0000,6.2340,0.0000,1.7547,0.0000,7.8548,0.0000,1.9727,0.0000,8.3010,0.0000,0.7983,0.0000,0.8035,0.0000,0.7984,0.0000,0.8033,0.0000,23.4104,0.0000,76.5896,0.0000,22.6224,0.0000,77.3776,0.0000
8443,228020.7342,0.0000,758171.7798,0.0000,215119.7077,0.0000,742093.5503,0.0000,0.0043,0.0000,0.0067,0.0000,0.0043,0.0000,0.0065,0.0000,2.8517,0.0000,6.0853,0.0000,3.5623,0.0000,6.2897,0.0000,1.7119,0.0000,7.9152,0.0000,2.6685,0.0000,8.4516,0.0000,0.7984,0.0000,0.8036,0.0000,0.7980,0.0000,0.8034,0.0000,23.1213,0.0000,76.8787,0.0000,22.4735,0.0000,77.5265,0.0000
8444,241489.8284,0.0000,732709.9546,0.0000,228989.7091,0.0000,720835.1431,0.0000,0.0046,0.0000,0.0065,0.0000,0.0046,0.0000,0.0063,0.0000,2.8231,0.0000,6.0619,0.0000,3.5623,0.0000,6.4010,0.0000,1.6779,0.0000,7.8531,0.0000,2.6669,0.0000,8.7500,0.0000,0.7984,0.0000,0.8035,0.0000,0.7978,0.0000,0.8033,0.0000,24.7885,0.0000,75.2115,0.0000,24.1086,0.0000,75.8914,0.0000
8445,245025.6026,0.0000,724529.7681,0.0000,234293.4486,0.0000,709039.6124,0.0000,0.0046,0.0000,0.0064,0.0000,0.0045,0.0000,0.0061,0.0000,2.8645,0.0000,6.0879,0.0000,3.2283,0.0000,7.3473,0.0000,1.7276,0.0000,7.9205,0.0000,2.1933,0.0000,11.4952,0.0000,0.7985,0.0000,0.8035,0.0000,0.7983,0.0000,0.8023,0.0000,25.2720,0.0000,74.7280,0.0000,24.8368,0.0000,75.1632,0.0000
8446,246554.6039,0.0000,753992.5646,0.0000,244761.1625,0.0000,738944.0414,0.0000,0.0045,0.0000,0.0066,0.0000,0.0045,0.0000,0.0064,0.0000,2.9464,0.0000,6.1435,0.0000,2.6717,0.0000,6.4567,0.0000,1.8276,0.0000,8.0658,0.0000,1.5048,0.0000,8.9029,0.0000,0.7984,0.0000,0.8035,0.0000,0.7989,0.0000,0.8033,0.0000,24.6420,0.0000,75.3580,0.0000,24.8816,0.0000,75.1184,0.0000
8447,248830.1957,0.0000,775067.2413,0.0000,246922.4488,0.0000,764646.7109,0.0000,0.0045,0.0000,0.0068,0.0000,0.0045,0.0000,0.0066,0.0000,2.9736,0.0000,6.1295,0.0000,3.0614,0.0000,6.3454,0.0000,1.8612,0.0000,8.0296,0.0000,1.9731,0.0000,8.6002,0.0000,0.7984,0.0000,0.8035,0.0000,0.7984,0.0000,0.8033,0.0000,24.3023,0.0000,75.6977,0.0000,24.4098,0.0000,75.5902,0.0000
8448,248736.8182,0.0000,759344.4219,0.0000,240734.9764,0.0000,744725.3760,0.0000,0.0046,0.0000,0.0067,0.0000,0.0045,0.0000,0.0065,0.0000,2.9079,0.0000,6.0947,0.0000,3.7850,0.0000,6.8463,0.0000,1.7800,0.0000,7.9378,0.0000,3.0078,0.0000,9.9926,0.0000,0.7984,0.0000,0.8035,0.0000,0.7975,0.0000,0.8027,0.0000,24.6743,0.0000,75.3257,0.0000,24.4287,0.0000,75.5713,0.0000
