time_s,value
5011.500652999974,835957194.8494418
5017.509175999973,835939613.5269563
5023.517698999973,835952379.282187
5029.526221999973,835974715.5629162
5035.534744999974,836022429.8677137
5041.543267999973,836014111.9128981
5047.551790999973,835956670.7350827
5053.560313999973,835898016.7800754
5059.568836999973,835940662.2218974
5065.577359999973,835997245.1873403
5071.5858829999725,835988369.1980134
5077.594405999973,835989112.4940972
5083.602928999973,835926319.894119
5089.611451999973,835953435.6920762
5095.619974999972,835932678.1130317
5101.628497999973,835934700.1243836
5107.637020999973,836016832.7112089
5113.645543999973,835920894.2083101
5119.654066999972,835927700.7887744
5125.662589999973,835983574.1001252
5131.671112999973,835996189.3922743
5137.679635999973,835909160.164432
5143.688158999972,835958500.3840752
5149.6966819999725,835942093.0122937
5155.705204999973,835919869.1914451
5161.713727999972,835968076.6647122
5167.722250999972,836010667.5859227
5173.730773999972,835909267.137667
5179.739296999973,835951198.5367223
5185.747819999972,835919511.2815818
5191.756342999972,835928609.0701592
5197.764865999972,836023068.7985104
5203.773388999973,835982487.8291442
5209.781911999972,835995230.0185875
5215.790434999972,836003539.9036837
5221.798957999972,835989080.504523
5227.8074809999725,835980355.253808
5233.816003999972,835976861.2605424
5239.824526999972,836058208.0963504
5245.833049999972,835992480.4247346
5251.841572999972,835949339.0877032
5257.850095999972,835904397.6278464
5263.858618999971,836044104.0567048
5269.867141999972,836079773.5622106
5275.875664999972,836017005.4646835
5281.884187999972,836075634.0481526
5287.892710999971,835968468.8087587
5293.901233999972,836001387.383857
5299.909756999972,836060096.5372819
5305.918279999972,835960351.6096501
5311.926802999971,835961602.1502073
5317.935325999972,836050381.705226
